source,main_keyword,slope,Occurrence,article_title,keywords,post_date,url
foresightnews,NFT,0.18,7.55,NFTDegens如何看2023的新机遇？|NFTGo年报（彩蛋）,"[('NFT', 1.4943459378625), ('Degens', 1.4943459378625), ('2023', 1.4943459378625)]",2023-02-20 11:01:00,https://foresightnews.pro/article/detail/25944
foresightnews,NFT,0.18,7.55,2023年1月份NFT行业报告,"[('2023', 2.39095350058), ('NFT', 2.39095350058), ('报告', 1.042108013116)]",2023-02-20 17:10:00,https://foresightnews.pro/article/detail/26040
foresightnews,NFT,0.18,7.55,Bitget研究院：SUDO开放转账权限，开启NFT交易份额之争,"[('Bitget', 1.0867970457181817), ('SUDO', 1.0867970457181817), ('NFT', 1.0867970457181817)]",2023-02-20 20:33:00,https://foresightnews.pro/article/detail/26067
panewslab,NFT,0.18,7.55,NFT铸造预热不断，Matr1x能否打响链游版CSGO的第一枪？,"[('NFT', 1.19547675029), ('Matr1x', 1.19547675029), ('链游版', 1.19547675029)]",2023-02-20 18:51:31,https://www.panewslab.com/zh/articledetails/ycl3ym12.html
marsbit,NFT,0.18,7.55,长推：探究NFT交易所格局的机与变,"[('NFT', 2.988691875725), ('探究', 2.2782964772975), ('格局', 1.514599718215)]",2023-02-20 15:08:31,https://news.marsbit.cc/20230220150831267074.html
marsbit,NFT,0.18,7.55,NFT项目发展及未来趋势|NFTGo年报（五）,"[('NFT', 1.7078239289857142), ('NFTGo', 1.7078239289857142), ('年报', 1.0686689605471429)]",2023-02-20 08:42:04,https://news.marsbit.cc/20230220084205780132.html
blockbeats,DeFi,-0.11,6.29,FRAX创造了DeFi的三位一体吗？,"[('FRAX', 2.988691875725), ('DeFi', 2.988691875725), ('三位一体', 2.3502169954125)]",2023-02-20 15:29:59,https://www.theblockbeats.info/news/34837
foresightnews,DeFi,-0.11,6.29,【论文分享】分布式金融(DeFi)攻击与实时防范,"[('DeFi', 1.4943459378625), ('分布式', 1.296789640925), ('实时', 1.0205131693125)]",2023-02-20 22:50:00,https://foresightnews.pro/article/detail/26086
marsbit,DeFi,-0.11,6.29,长推：FRAX创造了DeFi的三位一体吗？,"[('FRAX', 2.988691875725), ('DeFi', 2.988691875725), ('三位一体', 2.3502169954125)]",2023-02-20 10:26:22,https://news.marsbit.cc/20230220102622875812.html
blockbeats,Blur,-0.95,5.66,警惕掉入巨鲸「套利陷阱」，BlurFarmer应谨记的8条铁律,"[('Blur', 1.3283075003222222), ('Farmer', 1.3283075003222222), ('巨鲸', 1.278086931022222)]",2023-02-20 18:21:01,https://www.theblockbeats.info/news/34862
blockbeats,Blur,-0.95,5.66,Blur解决NFT流动性世纪难题，NFT-fiSummer将至,"[('NFT', 2.6566150006444444), ('Blur', 1.3283075003222222), ('fi', 1.3283075003222222)]",2023-02-20 17:45:15,https://www.theblockbeats.info/news/34843
foresightnews,Blur,-0.95,5.66,NFT版的交易挖矿会掀起大风浪吗？——Blur的那个牛逼的Bid机制有什么用？,"[('挖矿', 1.22912397395), ('NFT', 1.19547675029), ('Blur', 1.19547675029)]",2023-02-20 06:00:00,https://foresightnews.pro/article/detail/26080
foresightnews,代币,0.15,5.03,代币化现实资产：将DeFi扩展到全世界,"[('代币', 2.2012550785666667), ('DeFi', 1.9924612504833332), ('全世界', 1.13357931807)]",2023-02-20 09:13:00,https://foresightnews.pro/article/detail/25942
foresightnews,代币,0.15,5.03,代币解锁周报|价值2000万美元IMX将于本周一次性解锁,"[('解锁', 2.2671456589), ('代币', 1.32075304714), ('2000', 1.19547675029)]",2023-02-20 09:57:00,https://foresightnews.pro/article/detail/25943
panewslab,代币,0.15,5.03,解读Filecoin代币经济学：强势拉动存储版块的背后力量是什么？,"[('代币', 1.2006845883090909), ('Filecoin', 1.0867970457181817), ('版块', 0.9710728933727272)]",2023-02-20 16:34:08,https://www.panewslab.com/zh/articledetails/xh9x4hdy.html
marsbit,代币,0.15,5.03,香港金管局总裁余伟文：简析潜力无限的代币化债券,"[('简析', 1.5445197391111112), ('代币', 1.467503385711111), ('余伟文', 1.3283075003222222)]",2023-02-20 13:25:32,https://news.marsbit.cc/20230220132532776639.html
panewslab,虚拟,0.47,4.4,解读香港交易所牌照咨询文件：什么类型的虚拟资产可被纳入交易,"[('牌照', 0.7334009353458333), ('虚拟', 0.6996121763366667), ('解读', 0.6354929692275)]",2023-02-20 20:23:33,https://www.panewslab.com/zh/articledetails/lu6sa60a.html
blockbeats,Layer2,0.75,4.4,一天翻倍，Stacks创始人解读STX的比特币Layer2概念,"[('Stacks', 1.3283075003222222), ('STX', 1.3283075003222222), ('Layer2', 1.3283075003222222)]",2023-02-20 11:48:14,https://www.theblockbeats.info/news/34831
panewslab,Layer2,0.75,4.4,解读Layer2ImmutableX：如何成为Web3游戏门户？,"[('Layer2', 1.4943459378625), ('Immutable', 1.4943459378625), ('Web3', 1.4943459378625)]",2023-02-20 12:16:39,https://www.panewslab.com/zh/articledetails/n30pbsn6.html
blockbeats,交易平台,0.4,3.77,（全文）港证监会就监管虚拟资产交易平台的建议展开谘询,"[('谘询', 1.3283075003222222), ('交易平台', 0.9994892081711111), ('虚拟', 0.9328162351155557)]",2023-02-20 17:00:31,https://www.theblockbeats.info/news/34839
odaily,交易平台,0.4,3.77,全文：香港证监会就监管虚拟资产交易平台的建议展开咨询,"[('交易平台', 0.8995402873539999), ('虚拟', 0.8395346116040001), ('全文', 0.822392384971)]",2023-02-20 17:10:32,https://www.odaily.news/post/5185204
